time,unit,fuel,output_up
5744,10,Lignite,0.0
5744,11,Lignite,0.0
5744,12,HardCoal,1.6713551745526911
5745,1,NaturalGas,0.0
5745,2,NaturalGas,0.0
5745,3,Lignite,0.0
5745,4,Nuclear,0.0
5745,5,Oil,0.0
5745,6,NaturalGas,0.0
5745,7,NaturalGas,0.0
5745,8,HardCoal,0.0
5745,9,HardCoal,0.0
5745,10,Lignite,0.0
5745,11,Lignite,0.0
5745,12,HardCoal,0.0
5746,1,NaturalGas,0.0
5746,2,NaturalGas,0.0
5746,3,Lignite,0.0
5746,4,Nuclear,0.0
5746,5,Oil,0.0
5746,6,NaturalGas,0.0
5746,7,NaturalGas,0.0
5746,8,HardCoal,0.0
5746,9,HardCoal,0.0
5746,10,Lignite,0.0
5746,11,Lignite,0.0
5746,12,HardCoal,0.0
5747,1,NaturalGas,0.0
5747,2,NaturalGas,0.0
5747,3,Lignite,0.0
5747,4,Nuclear,0.0
5747,5,Oil,0.0
5747,6,NaturalGas,3.553703070766945
5747,7,NaturalGas,0.0
5747,8,HardCoal,0.0
5747,9,HardCoal,0.0
5747,10,Lignite,0.0
5747,11,Lignite,0.0
5747,12,HardCoal,0.0
5748,1,NaturalGas,0.0
5748,2,NaturalGas,0.0
5748,3,Lignite,0.0
5748,4,Nuclear,0.0
5748,5,Oil,0.0
5748,6,NaturalGas,6.882419793559613
5748,7,NaturalGas,0.0
5748,8,HardCoal,0.0
5748,9,HardCoal,0.0
5748,10,Lignite,0.0
5748,11,Lignite,0.0
5748,12,HardCoal,0.0
5749,1,NaturalGas,0.0
5749,2,NaturalGas,0.0
5749,3,Lignite,0.0
5749,4,Nuclear,0.0
5749,5,Oil,0.0
5749,6,NaturalGas,8.34860899683334
5749,7,NaturalGas,0.0
5749,8,HardCoal,0.0
5749,9,HardCoal,0.0
5749,10,Lignite,0.0
5749,11,Lignite,0.0
5749,12,HardCoal,0.0
5750,1,NaturalGas,0.0
5750,2,NaturalGas,0.0
5750,3,Lignite,0.0
5750,4,Nuclear,0.0
5750,5,Oil,0.0
5750,6,NaturalGas,0.0
5750,7,NaturalGas,0.0
5750,8,HardCoal,0.0
5750,9,HardCoal,0.0
5750,10,Lignite,0.0
5750,11,Lignite,0.0
5750,12,HardCoal,0.0
5751,1,NaturalGas,0.0
5751,2,NaturalGas,0.0
5751,3,Lignite,0.0
5751,4,Nuclear,0.0
5751,5,Oil,0.0
5751,6,NaturalGas,0.0
5751,7,NaturalGas,0.0
5751,8,HardCoal,0.0
5751,9,HardCoal,0.0
5751,10,Lignite,0.0
5751,11,Lignite,0.0
5751,12,HardCoal,0.0
5752,1,NaturalGas,0.0
5752,2,NaturalGas,0.0
5752,3,Lignite,0.0
5752,4,Nuclear,0.0
5752,5,Oil,0.0
5752,6,NaturalGas,0.0
5752,7,NaturalGas,0.0
5752,8,HardCoal,0.0
5752,9,HardCoal,0.0
5752,10,Lignite,0.0
5752,11,Lignite,0.0
5752,12,HardCoal,0.0
5753,1,NaturalGas,0.0
5753,2,NaturalGas,0.0
5753,3,Lignite,0.0
5753,4,Nuclear,0.0
5753,5,Oil,0.0
5753,6,NaturalGas,0.0
5753,7,NaturalGas,0.0
5753,8,HardCoal,0.0
5753,9,HardCoal,0.0
5753,10,Lignite,0.0
5753,11,Lignite,0.0
5753,12,HardCoal,0.0
5754,1,NaturalGas,0.0
5754,2,NaturalGas,0.0
5754,3,Lignite,0.0
5754,4,Nuclear,0.0
5754,5,Oil,0.0
5754,6,NaturalGas,6.531340066897107
5754,7,NaturalGas,0.0
5754,8,HardCoal,0.0
5754,9,HardCoal,0.0
5754,10,Lignite,0.0
5754,11,Lignite,0.0
5754,12,HardCoal,0.0
5755,1,NaturalGas,0.0
5755,2,NaturalGas,0.0
5755,3,Lignite,0.0
5755,4,Nuclear,0.0
5755,5,Oil,0.0
5755,6,NaturalGas,0.0
5755,7,NaturalGas,0.0
5755,8,HardCoal,0.0
5755,9,HardCoal,0.0
5755,10,Lignite,0.0
5755,11,Lignite,7.911457000000155
5755,12,HardCoal,31.44708182413707
5756,1,NaturalGas,0.0
5756,2,NaturalGas,0.0
5756,3,Lignite,0.0
5756,4,Nuclear,44.811255000000116
5756,5,Oil,0.0
5756,6,NaturalGas,0.0
5756,7,NaturalGas,0.0
5756,8,HardCoal,0.0
5756,9,HardCoal,0.0
5756,10,Lignite,0.0
5756,11,Lignite,20.003628116968496
5756,12,HardCoal,0.0
5757,1,NaturalGas,0.0
5757,2,NaturalGas,0.0
5757,3,Lignite,0.0
5757,4,Nuclear,53.6092703653932
5757,5,Oil,0.0
5757,6,NaturalGas,0.0
5757,7,NaturalGas,0.0
5757,8,HardCoal,0.0
5757,9,HardCoal,0.0
5757,10,Lignite,0.0
5757,11,Lignite,20.003628116968486
5757,12,HardCoal,0.0
5758,1,NaturalGas,0.0
5758,2,NaturalGas,0.0
5758,3,Lignite,0.0
5758,4,Nuclear,48.1031358820517
5758,5,Oil,0.0
5758,6,NaturalGas,0.0
5758,7,NaturalGas,0.0
5758,8,HardCoal,0.0
5758,9,HardCoal,0.0
5758,10,Lignite,0.0
5758,11,Lignite,20.003628116968496
5758,12,HardCoal,0.0
5759,1,NaturalGas,0.0
5759,2,NaturalGas,0.0
5759,3,Lignite,0.0
5759,4,Nuclear,59.57324341352024
5759,5,Oil,0.0
5759,6,NaturalGas,0.0
5759,7,NaturalGas,0.0
5759,8,HardCoal,0.0
5759,9,HardCoal,0.0
5759,10,Lignite,0.0
5759,11,Lignite,0.0
5759,12,HardCoal,0.0
5760,1,NaturalGas,0.0
5760,2,NaturalGas,0.0
5760,3,Lignite,0.0
5760,4,Nuclear,51.87676023128625
5760,5,Oil,0.0
5760,6,NaturalGas,0.0
5760,7,NaturalGas,0.0
5760,8,HardCoal,0.0
5760,9,HardCoal,0.0
5760,10,Lignite,0.0
5760,11,Lignite,0.0
5760,12,HardCoal,0.0
